path,size_bytes,lines,extension,language,category,binary,sha256,encoding,tracked,week,day,exercise_root,exercise_kind,tier,is_test,is_readme,todo_count,trailing_whitespace_lines,mixed_line_endings,syntax_ok,syntax_error
Week6DatabasesAndNodejs/Day4NodejsIntroduction/DailyChallenge/NodejsAppAndNPM/task-3/app.js,235,7,.js,JavaScript,source,False,bd97a9df9c9d0ef53f7fc308748a81edbda38b59c4f5189f9f5cc69e8978d90f,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/DailyChallenge/NodejsAppAndNPM,Daily Challenge,,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/.gitignore,33,3,[no extension],Other,configuration,False,fbd13a579e7e69bb69a376ac6bbec66a0a00640ae92cac0fe247221d288ea768,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-1-commonjs-products/package.json,85,5,.json,JSON,data,False,0b2d4dc728a0a313685d19edd31067c2ace670da8d5586e890afb6721a5c3d44,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-1-commonjs-products,Exercise,XP,False,False,0,0,False,True,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-1-commonjs-products/products.js,897,25,.js,JavaScript,source,False,21405d5dd9724a890dca30653c1eaccbb48b8bc17a3dd5bcf8ebf437ab705be8,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-1-commonjs-products,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-1-commonjs-products/shop.js,1155,38,.js,JavaScript,source,False,d14f730aa3291731c0c0fd2186234f63667959513950f0dccdd01b63ff2cce4e,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-1-commonjs-products,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-2-esm-average-age/app.js,796,24,.js,JavaScript,source,False,56cf0007f028e7f95e9f3cc58279d1b71a1bdbac36d1044fd308ea2c1991ed5e,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-2-esm-average-age,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-2-esm-average-age/data.js,576,20,.js,JavaScript,source,False,327498a9446a3c2f08b67ea1205a7cb35f76523bd6223b30244dd58d83139ff3,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-2-esm-average-age,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-2-esm-average-age/package.json,103,6,.json,JSON,data,False,2253ad00fc608620248406b851a9671ec3271c48aa8eeb9c5ba61a446b8ed0ec,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-2-esm-average-age,Exercise,XP,False,False,0,0,False,True,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-3-file-manager-commonjs/app.js,570,16,.js,JavaScript,source,False,ed5e4c9c6e87f3f264d8d09a9a298032df471b70d6ba048f413b8d604e83c22b,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-3-file-manager-commonjs,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-3-file-manager-commonjs/Bye World.txt,14,1,.txt,Text,documentation,False,75907a91f61ae647ccae9e714cac7e402856a239a8ded40f6832e93f7d585218,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-3-file-manager-commonjs,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-3-file-manager-commonjs/fileManager.js,1309,45,.js,JavaScript,source,False,1a9ea01f48c36d1bb7092e9b20872002f20923062c409248a8add2078e844d4b,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-3-file-manager-commonjs,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-3-file-manager-commonjs/Hello World.txt,16,1,.txt,Text,documentation,False,37b823de5e10fe06ac2494a5e553905e3715c83b2e68ecae565fbb238a672191,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-3-file-manager-commonjs,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-3-file-manager-commonjs/package.json,89,5,.json,JSON,data,False,138085a9ab3c8c1b6b70f7f2b13e833951ab35e429c7ac050150574b1ab48e56,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-3-file-manager-commonjs,Exercise,XP,False,False,0,0,False,True,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-4-esm-todo/todoApp/app.js,655,25,.js,JavaScript,source,False,fbd0819614ce9fc10380e38ac3900c4f18c542ecf9712fa8346324f5b50a3d95,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-4-esm-todo,Exercise,XP,False,False,1,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-4-esm-todo/todoApp/package.json,89,6,.json,JSON,data,False,b42c65d198f03530293b383dd7c17096e2da0bc096909ff7bcfa29709396c01d,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-4-esm-todo,Exercise,XP,False,False,1,0,False,True,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-4-esm-todo/todoApp/todo.js,1110,54,.js,JavaScript,source,False,28ddfe08f157bc58467030413f6e145cd7c538abb8f63e2a432b74da835a7ae4,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-4-esm-todo,Exercise,XP,False,False,1,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-5-math-app/math-app/app.js,731,21,.js,JavaScript,source,False,db8fe60144e81d198efe42d8848f8949831037c44febe5e1ea26a4f900b2fe9b,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-5-math-app,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-5-math-app/math-app/math.js,523,27,.js,JavaScript,source,False,f3a71be46de6fa008f343f8476b498cd0a01c02b3a9d6a543d1d5ee36391aa20,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-5-math-app,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-5-math-app/math-app/package.json,224,11,.json,JSON,data,False,e82be356c268bca4b9a53b2f3a997d93179723f70224f622f47d4f8daf113c90,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-5-math-app,Exercise,XP,False,False,0,0,False,True,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-6-npm-beginner-chalk/npm-beginner/app.js,733,28,.js,JavaScript,source,False,4ab83a9bc498f41d4ad42dbbf135de1176205bd545f75255c8f59eb475a39a1d,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-6-npm-beginner-chalk,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-6-npm-beginner-chalk/npm-beginner/package.json,226,11,.json,JSON,data,False,69e1ee1fd0d71f80477cf75af044283c42b83ed803c3c63cc2d4e0064c22f716,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-6-npm-beginner-chalk,Exercise,XP,False,False,0,0,False,True,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-7-file-explorer/file-explorer/copy-file.js,729,24,.js,JavaScript,source,False,132de958a8bd7b7e437e0305be106ac477ed17da53eb02b06e485239ec124a12,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-7-file-explorer,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-7-file-explorer/file-explorer/package.json,70,5,.json,JSON,data,False,c452b7acab6d2035e38b5ba723831a59199c93dcc8aa41740800575ad7ab400c,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-7-file-explorer,Exercise,XP,False,False,0,0,False,True,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-7-file-explorer/file-explorer/read-directory.js,624,22,.js,JavaScript,source,False,28f7cb35cb16f1be5726c3ae350d9a3237b4b73330d4aba3959a972c2c01a5f2,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-7-file-explorer,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-7-file-explorer/file-explorer/source.txt,52,1,.txt,Text,documentation,False,f32eb1dd2cef77661a427b060e59f6255070451221b78eead7eb114eb6a9125f,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/exercise-7-file-explorer,Exercise,XP,False,False,0,0,False,,
Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP/README.md,2759,118,.md,Markdown,documentation,False,c97ce752aa01fb7ff6e5ef000452e59b13b760dde0077d1786425ce278d0e3d6,utf-8-sig,True,Week6DatabasesAndNodejs,Day4NodejsIntroduction,Week6DatabasesAndNodejs/Day4NodejsIntroduction/Exercises/ExercisesXP,Exercise,XP,False,True,4,0,False,,
